Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Differences,Amount Differences,month,month_name
2006112716261,2006-11-22 00:00:00,2006-12-01 00:00:00,MIA,Miami International Airport,American Airlines,Passenger Property Loss,Checkpoint,Computer - Laptop,1635.0,Denied,0.0,Deny,-9.0,1635.0,12.0,December
2006011099193,2006-01-04 00:00:00,2005-11-22 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checkpoint,Computer - Laptop,1149.0,Denied,0.0,Deny,43.0,1149.0,11.0,November
2006091812716,2006-09-13 00:00:00,2006-02-05 00:00:00,TUS,Tucson International,Southwest Airlines,Passenger Property Loss,Checkpoint,Watches - Expensive more than $100,1500.0,Denied,0.0,Deny,220.0,1500.0,2.0,February
2007091031582,2007-09-06 00:00:00,2007-08-21 00:00:00,CLE,Cleveland Hopkins International,Continental Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,1500.0,Denied,0.0,Deny,16.0,1500.0,8.0,August
2007041824201,2007-04-17 00:00:00,2007-03-12 00:00:00,AUS,Austin-Bergstrom International Airport,Continental Airlines,Property Damage,Checkpoint,Computer - Laptop,1400.0,Denied,0.0,Deny,36.0,1400.0,3.0,March
2009081362594,2009-08-13 00:00:00,2009-07-29 00:00:00,AMA,Rick Husband Amarillo International Airport,Southwest Airlines,Property Damage,Checked Baggage,Candles - Decorative and other; Lamps (including sun lamps); Other,1000.0,Denied,0.0,Deny,15.0,1000.0,7.0,July
2007091432002,2007-09-12 00:00:00,2007-08-12 00:00:00,MCO,Orlando International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,968.22,Denied,0.0,Deny,31.0,968.22,8.0,August
2005070588198,2005-07-27 00:00:00,2005-06-21 00:00:00,STL,Lambert St. Louis International,UAL,Passenger Property Loss,Checked Baggage,Other,1162.96,Denied,0.0,Deny,36.0,1162.96,6.0,June
1107379M,2003-11-07 00:00:00,2003-10-14 00:00:00,MCO,Orlando International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,2260.87,Settled,1373.16,Settle,24.0,887.7099999999998,10.0,October
2006111515639,2006-11-08 00:00:00,2006-10-20 00:00:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Eyeglasses - (including contact lenses); MP3 Players-(iPods; etc),1250.0,Denied,0.0,Deny,19.0,1250.0,10.0,October
2005092893394,2005-09-19 00:00:00,2005-07-02 00:00:00,JNU,Juneau International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Stereo Items & Accessories,6629.34,Denied,0.0,Deny,79.0,6629.34,7.0,July
2004050350379,2004-03-05 00:00:00,2004-01-13 00:00:00,LAX,Los Angeles International Airport,Singapore Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,3299.0,Denied,0.0,Deny,52.0,3299.0,1.0,January
1205528M,2003-12-05 00:00:00,2003-10-27 00:00:00,PHL,Philadelphia International Airport,Northwest Airlines,Property Damage,Checked Baggage,Computer - Laptop,1799.0,Denied,0.0,Deny,39.0,1799.0,10.0,October
2005110995843,2005-10-31 00:00:00,2005-10-20 00:00:00,ABQ,Albuquerque International Sunport Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,1000.0,Denied,0.0,Deny,11.0,1000.0,10.0,October
2005031778624,2005-02-22 00:00:00,2004-12-01 00:00:00,LAS,McCarran International,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,5937.5,Denied,0.0,Deny,83.0,5937.5,12.0,December
2008070746598,2008-06-02 00:00:00,2008-06-16 00:00:00,SEA,Seattle-Tacoma International,Southwest Airlines,Property Damage,Checkpoint,Computer - Laptop,1350.0,Denied,0.0,Deny,-14.0,1350.0,6.0,June
2005013174991,2005-01-14 00:00:00,2004-12-26 00:00:00,MSN,Dane County Regional (Madison),USAir,Passenger Property Loss,Checked Baggage,Cameras - Digital,1208.0,Denied,0.0,Deny,19.0,1208.0,12.0,December
2006011099271,2006-01-04 00:00:00,2005-11-12 00:00:00,RAP,Rapid City Regional,UAL,Passenger Property Loss,Checked Baggage,Other,1500.0,Denied,0.0,Deny,53.0,1500.0,11.0,November
2008121953547,2008-12-16 00:00:00,2008-07-18 00:00:00,JNU,Juneau International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,2754.0,Denied,0.0,Deny,151.0,2754.0,7.0,July
2007112735556,2007-11-26 00:00:00,2007-11-19 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Clothing - Shoes; belts; accessories; etc.; Currency; Other,5898.0,Denied,0.0,Deny,7.0,5898.0,11.0,November
0422135L,2003-04-22 00:00:00,2003-03-24 00:00:00,MIA,Miami International Airport,American Airlines,Property Damage,Checkpoint,Computer - Laptop,1823.99,Settled,312.46,Settle,29.0,1511.53,3.0,March
2008030540430,2008-02-26 00:00:00,2008-02-19 00:00:00,SAT,San Antonio International,American Airlines,Passenger Property Loss,Checked Baggage,Watches - Expensive more than $100,8000.0,Denied,0.0,Deny,7.0,8000.0,2.0,February
2008031240935,2008-03-04 00:00:00,2008-01-03 00:00:00,CLT,Charlotte/Douglas International Airport,USAir,Passenger Property Loss,Checked Baggage,Jewelry - Fine; Watches - Inexpensive $100 or less,1050.0,Denied,0.0,Deny,61.0,1050.0,1.0,January
2005092893319,2005-09-19 00:00:00,2005-09-05 00:00:00,LAX,Los Angeles International Airport,Hawaiian Airlines,Passenger Property Loss,Checked Baggage,DVD/CD Players,1250.0,Denied,0.0,Deny,14.0,1250.0,9.0,September
2009100664363,2009-10-05 00:00:00,2009-09-30 00:00:00,DEN,Denver International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,979.0,Denied,0.0,Deny,5.0,979.0,9.0,September
2007052225824,2007-05-21 00:00:00,2007-05-14 00:00:00,MIA,Miami International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,1500.0,Denied,0.0,Deny,7.0,1500.0,5.0,May
2007100433035,2007-10-04 00:00:00,2007-10-01 00:00:00,LAX,Los Angeles International Airport,Cathay Pacific - CX,Passenger Property Loss,Checked Baggage,Cell Phones,2180.0,Denied,0.0,Deny,3.0,2180.0,10.0,October
2006100513690,2006-10-02 00:00:00,2006-04-28 00:00:00,IAD,Washington Dulles International,Delta Air Lines,Passenger Property Loss,Checkpoint,Computer - Laptop,1347.0,Denied,0.0,Deny,157.0,1347.0,4.0,April
2009032556904,2009-03-11 00:00:00,2009-03-06 00:00:00,JFK,John F. Kennedy International,Air France,Passenger Property Loss,Checked Baggage,Computer - Laptop; Other,871.03,Denied,0.0,Deny,5.0,871.03,3.0,March
2006060607443,2006-06-02 00:00:00,2006-04-23 00:00:00,SEA,Seattle-Tacoma International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine; Watches - Expensive more than $100,2955.73,Denied,0.0,Deny,40.0,2955.73,4.0,April
2008112652811,2008-11-17 00:00:00,2008-08-22 00:00:00,PIE,St. Petersburg-Clearwater International,Allegiant Air,Passenger Property Loss,Checked Baggage,Jewelry - Fine; Watches - Expensive more than $100,1500.0,Denied,0.0,Deny,87.0,1500.0,8.0,August
2007020220103,2007-01-23 00:00:00,2006-12-28 00:00:00,EWR,Newark International Airport,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Jewelry - Fine,3555.0,Denied,0.0,Deny,26.0,3555.0,12.0,December
2006050105446,2006-04-25 00:00:00,2006-04-18 00:00:00,CLT,Charlotte/Douglas International Airport,USAir,Personal Injury,Checkpoint,Other,10056.1,Denied,0.0,Deny,7.0,10056.1,4.0,April
2007062927652,2007-06-25 00:00:00,2007-06-15 00:00:00,DFW,Dallas-Fort Worth International Airport,USAir,Passenger Property Loss,Checked Baggage,Medicines,1374.8,Denied,0.0,Deny,10.0,1374.8,6.0,June
2008040441914,2008-03-26 00:00:00,2008-03-10 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Air Tran Airlines(do not use),Passenger Property Loss,Checked Baggage,Jewelry - Fine,2800.0,Denied,0.0,Deny,16.0,2800.0,3.0,March
2009072261629,2009-07-16 00:00:00,2008-11-14 00:00:00,PWM,Portland International Jetport,Jet Blue,Passenger Property Loss,Checkpoint,Watches - Expensive more than $100,24000.0,Denied,0.0,Deny,244.0,24000.0,11.0,November
2005081890803,2005-08-09 00:00:00,2005-05-23 00:00:00,DEN,Denver International Airport,UAL,Passenger Property Loss,Checkpoint,Currency,2000.0,Denied,0.0,Deny,78.0,2000.0,5.0,May
2008021239428,2008-02-10 00:00:00,2008-01-15 00:00:00,F,Foreign airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Jewelry - Fine,1600.0,Denied,0.0,Deny,26.0,1600.0,1.0,January
2009011454495,2009-01-15 00:00:00,2008-11-28 00:00:00,DFW,Dallas-Fort Worth International Airport,AirTran Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Eyeglasses - (including contact lenses),1950.0,Denied,0.0,Deny,48.0,1950.0,11.0,November
2008012938785,2008-01-22 00:00:00,2007-12-18 00:00:00,PHL,Philadelphia International Airport,USAir,Passenger Property Loss,Checked Baggage,Computer - Laptop,871.0,Denied,0.0,Deny,35.0,871.0,12.0,December
2004052353081,2004-03-18 00:00:00,2004-07-22 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),1000.0,Denied,0.0,Deny,-126.0,1000.0,7.0,July
2006081711253,2006-08-16 00:00:00,2006-07-20 00:00:00,MEM,Memphis International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,1000.0,Denied,0.0,Deny,27.0,1000.0,7.0,July
2008041842872,2008-04-15 00:00:00,2008-03-10 00:00:00,F,Foreign airport,Sun Country Airlines Inc,Passenger Property Loss,Checked Baggage,Jewelry - Fine,1415.0,Denied,0.0,Deny,36.0,1415.0,3.0,March
2007042624587,2007-04-23 00:00:00,2006-12-29 00:00:00,MIA,Miami International Airport,Alaska Airlines,Passenger Property Loss,Checked Baggage,GPS - Global Positioning System; MP3 Players-(iPods; etc),1180.88,Denied,0.0,Deny,115.0,1180.88,12.0,December
2004102265566,2004-09-09 00:00:00,2004-08-05 00:00:00,LAX,Los Angeles International Airport,Virgin Atlantic,Passenger Theft,Checked Baggage,Computer - Laptop,2379.0,Settled,1377.88,Settle,35.0,1001.1199999999999,8.0,August
2007041724127,2007-04-13 00:00:00,2007-02-24 00:00:00,LAX,Los Angeles International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,2392.5,Denied,0.0,Deny,48.0,2392.5,2.0,February
0923029M,2003-09-23 00:00:00,2003-08-01 00:00:00,SJU,Luis Munoz Marin International,American Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,1533.96,Denied,0.0,Deny,53.0,1533.96,8.0,August
2005081190367,2005-08-02 00:00:00,2005-07-18 00:00:00,LAX,Los Angeles International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,9970.0,Denied,0.0,Deny,15.0,9970.0,7.0,July
2006122818094,2006-12-27 00:00:00,2006-12-20 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,2090.0,Settled,695.0,Settle,7.0,1395.0,12.0,December
2008091249864,2008-09-05 00:00:00,2008-01-21 00:00:00,IAD,Washington Dulles International,UAL,Property Damage,Checkpoint,Computer - Laptop,2300.0,Denied,0.0,Deny,228.0,2300.0,1.0,January
2007032222750,2007-03-20 00:00:00,2007-03-06 00:00:00,MCO,Orlando International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop; Other,1775.0,Denied,0.0,Deny,14.0,1775.0,3.0,March
2006040403983,2006-03-24 00:00:00,2006-03-12 00:00:00,LGB,Long Beach,Jet Blue,Passenger Property Loss,Checkpoint,Jewelry - Fine,8825.0,Denied,0.0,Deny,12.0,8825.0,3.0,March
2005062387081,2005-06-14 00:00:00,2005-05-30 00:00:00,IAD,Washington Dulles International,UAL,Property Damage,Checkpoint,Locks,1201.0,Denied,0.0,Deny,15.0,1201.0,5.0,May
2005071889097,2005-07-13 00:00:00,2005-07-03 00:00:00,SJU,Luis Munoz Marin International,American Airlines,Property Damage,Checked Baggage,Other,950.0,Denied,0.0,Deny,10.0,950.0,7.0,July
2007012319282,2006-01-17 00:00:00,2006-08-15 00:00:00,LAX,Los Angeles International Airport,UAL,Passenger Property Loss,Checked Baggage,Computer - Laptop,2627.86,Denied,0.0,Deny,-210.0,2627.86,8.0,August
2007081430200,2007-08-10 00:00:00,2007-07-04 00:00:00,BUR,Bob Hope,Jet Blue,Passenger Property Loss,Checkpoint,Computer - Laptop,1282.28,Denied,0.0,Deny,37.0,1282.28,7.0,July
0520186L,2003-05-20 00:00:00,2003-05-01 00:00:00,OAK,Metropolitan Oakland International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Other,1953.91,Settled,781.56,Settle,19.0,1172.3500000000001,5.0,May
2007110234387,2007-10-31 00:00:00,2007-10-09 00:00:00,MIA,Miami International Airport,Aerolineas Argentinas,Passenger Property Loss,Checked Baggage,Currency; Jewelry - Costume; Jewelry - Fine,8000.0,Denied,0.0,Deny,22.0,8000.0,10.0,October
2005081290472,2005-08-02 00:00:00,2005-07-28 00:00:00,SMF,Sacramento International Airport,UAL,Passenger Property Loss,Checked Baggage,Computer - Laptop,5100.0,Denied,0.0,Deny,5.0,5100.0,7.0,July
0223202M,2004-02-23 00:00:00,2003-12-25 00:00:00,PDX,Portland International,UAL,Property Damage,Checkpoint,Computer - Laptop,4109.0,Settled,1146.26,Settle,60.0,2962.74,12.0,December
2006073110233,2006-07-27 00:00:00,2006-07-15 00:00:00,MSO,Missoula International,UAL,Passenger Property Loss,Checked Baggage,Camping Equipment & Supplies ; Sporting Equipment & Supplies (footballs; parachutes; etc.),1215.0,Denied,0.0,Deny,12.0,1215.0,7.0,July
2006020701056,2006-01-30 00:00:00,2006-01-11 00:00:00,BOS,Boston (Logan) International Airport,Air Canada,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,1070.0,Denied,0.0,Deny,19.0,1070.0,1.0,January
2008110551881,2008-11-03 00:00:00,2008-10-03 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Computer - Laptop,1770.84,Denied,0.0,Deny,31.0,1770.84,10.0,October
2009031656330,2009-01-29 00:00:00,2008-09-30 00:00:00,GEG,Spokane International,Southwest Airlines,Passenger Property Loss,Checkpoint,Jewelry - Fine,3228.99,Denied,0.0,Deny,121.0,3228.99,9.0,September
2004080960855,2004-08-09 00:00:00,2004-06-03 00:00:00,SPI,Abraham Lincoln Capital Airport; Springfield,AirTran Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,1564.0,Denied,0.0,Deny,67.0,1564.0,6.0,June
2009033057032,2009-03-16 00:00:00,2009-03-09 00:00:00,ONT,Ontario International,American Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,999.99,Denied,0.0,Deny,7.0,999.99,3.0,March
2008010937599,2008-01-07 00:00:00,2008-01-04 00:00:00,LGA,LaGuardia,USAir,Passenger Property Loss,Checked Baggage,Computer - Laptop,1500.0,Denied,0.0,Deny,3.0,1500.0,1.0,January
2008102751570,2008-10-20 00:00:00,2008-10-07 00:00:00,JFK,John F. Kennedy International,American Airlines,Property Damage,Checkpoint,Computer - Laptop,900.0,Denied,0.0,Deny,13.0,900.0,10.0,October
2008072947637,2008-07-23 00:00:00,2008-06-09 00:00:00,DFW,Dallas-Fort Worth International Airport,Continental Express Inc,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Jewelry - Fine; Watches - Expensive more than $100,1300.0,Denied,0.0,Deny,44.0,1300.0,6.0,June
2007120636122,2007-12-04 00:00:00,2007-08-26 00:00:00,F,Foreign airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Handbags & Purses (leather or fabric); Other; Watches - Expensive more than $100,12000.0,Denied,0.0,Deny,100.0,12000.0,8.0,August
2008012238338,2008-01-14 00:00:00,2008-01-02 00:00:00,PHL,Philadelphia International Airport,USAir,Passenger Property Loss,Checked Baggage,Computer - Laptop,855.97,Denied,0.0,Deny,12.0,855.97,1.0,January
2008090949666,2008-09-08 00:00:00,2008-08-23 00:00:00,LAS,McCarran International,USAir,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Handbags & Purses (leather or fabric); Other,1144.77,Denied,0.0,Deny,16.0,1144.77,8.0,August
2008102251422,2008-10-21 00:00:00,2008-10-17 00:00:00,PVD,TF Green Airport; Providence,USAir,Passenger Property Loss,Checked Baggage,Computer - Laptop; Other,2000.0,Denied,0.0,Deny,4.0,2000.0,10.0,October
2009052759520,2009-05-07 00:00:00,2009-04-29 00:00:00,IAD,Washington Dulles International,Lufthansa,Passenger Property Loss,Checked Baggage,Jewelry - Fine,9000.0,Denied,0.0,Deny,8.0,9000.0,4.0,April
2009120466090,2009-11-24 00:00:00,2009-11-15 00:00:00,MKE,General Mitchell International Airport,AirTran Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,2330.0,Denied,0.0,Deny,9.0,2330.0,11.0,November
2008121253365,2008-12-10 00:00:00,2008-09-22 00:00:00,PHL,Philadelphia International Airport,USAir,Passenger Property Loss,Checked Baggage,Jewelry - Fine,1951.73,Denied,0.0,Deny,79.0,1951.73,9.0,September
2005090292073,2005-08-29 00:00:00,2005-08-20 00:00:00,MSY,New Orleans International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,2400.0,Denied,0.0,Deny,9.0,2400.0,8.0,August
2008112552789,2008-11-20 00:00:00,2008-10-18 06:00:00,PHX,Phoenix Sky Harbor International,Southwest Airlines,Personal Injury,Checked Baggage,Medicines,905.75,Denied,0.0,Deny,32.0,905.75,10.0,October
2009031656264,2009-02-19 00:00:00,2009-02-15 00:00:00,SJU,Luis Munoz Marin International,American Airlines,Passenger Property Loss,Checked Baggage,Cell Phones; Computer - Laptop; Video Recordings (blank & commercial),4700.0,Denied,0.0,Deny,4.0,4700.0,2.0,February
2005072989917,2005-07-26 00:00:00,2005-07-10 00:00:00,DCA,Ronald Reagan Washington National Airport,USAir,Passenger Property Loss,Checked Baggage,DVD/CD Players,4714.95,Denied,0.0,Deny,16.0,4714.95,7.0,July
2008071646978,2008-08-12 00:00:00,2008-06-27 00:00:00,PHL,Philadelphia International Airport,USAir,Passenger Property Loss,Checked Baggage,Computer - Laptop,2576.24,Denied,0.0,Deny,46.0,2576.24,6.0,June
2006122117678,2006-12-19 00:00:00,2006-11-06 00:00:00,DCA,Ronald Reagan Washington National Airport,ATA Aerocondor,Passenger Property Loss,Checked Baggage,Alcoholic beverages; Clothing - Shoes; belts; accessories; etc.; Handbags & Purses (leather or fabric),1499.75,Denied,0.0,Deny,43.0,1499.75,11.0,November
2005080890200,2005-07-29 00:00:00,2005-06-14 00:00:00,SAV,Savannah International,Air Tran Airlines(do not use),Property Damage,Checked Baggage,Other,12000.0,Denied,0.0,Deny,45.0,12000.0,6.0,June
2004113068014,2004-10-14 00:00:00,2004-09-28 00:00:00,F,Foreign airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,1488.0,Denied,0.0,Deny,16.0,1488.0,9.0,September
2009051858765,2009-04-24 00:00:00,2009-04-12 00:00:00,LAX,Los Angeles International Airport,American Eagle,Passenger Property Loss,Checked Baggage,Other,1095.0,Denied,0.0,Deny,12.0,1095.0,4.0,April
2005041882768,2005-04-15 00:00:00,2005-02-19 00:00:00,LAX,Los Angeles International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Other,6298.17,Denied,0.0,Deny,55.0,6298.17,2.0,February
2005121998020,2005-12-06 00:00:00,2005-11-20 00:00:00,LIT,Little Rock National,Northwest Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,1571.0,Denied,0.0,Deny,16.0,1571.0,11.0,November
2008052344755,2008-05-19 00:00:00,2008-03-29 00:00:00,DFW,Dallas-Fort Worth International Airport,UAL,Passenger Property Loss,Checked Baggage,DVD/CD Players; Luggage (all types including footlockers); Other,1061.44,Denied,0.0,Deny,51.0,1061.44,3.0,March
